Frame,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068.85,545.006,1071.86,545.025,1219.04,656.848,1304.43,603.874,1065.94,547.92,1224.9,662.775,1307.28,603.822,0,0,0,0,0,0,0,0,0,0,0,0,1324.93,606.837,1327.85,512.68,1345.52,527.376,1327.84,603.894
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098.33,597.98,1224.91,692.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1277.9,618.572,1277.91,621.582,1236.68,715.613
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107.14,621.447,1233.62,718.698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280.8,647.996,1280.88,648.076,1245.53,739.302
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142.4,692.077,1257.24,786.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319.07,739.213,1316.11,748.086,1263.18,801.088
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,0,365.565,453.75,412.512,353.678,768.659,315.419,998.228,291.848,288.887,544.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,0,403.7,536.172,430.202,377.209,780.493,330.173,974.644,300.763,374.281,689.198,527.307,786.248,0,0,715.716,574.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,297.842,662.764,409.532,539.106,439.095,386.11,786.322,338.827,974.721,315.401,392.034,677.452,568.559,786.324,0,0,804.01,577.354,836.391,533.243,915.891,409.645,942.341,798.128,774.577,627.409,0,0,0,0,0,0,283.055,639.217,0,0,253.661,598.006,0,0,0,0,0,0,0,0,0,0,0,0
51,0,0,415.519,556.789,453.71,389.091,783.387,342.019,965.867,321.339,415.473,709.846,598.006,786.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.349,600.932,0,0,0,0,0,0,0,0,0,0,0,0
52,0,0,433.085,553.806,465.55,394.944,789.322,356.666,0,0,433.123,715.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394.858,662.745,0,0,0,0,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0,0,436.143,562.646,477.312,409.638,0,0,0,0,436.036,692.184,577.39,789.182,1024.8,839.32,848.168,550.899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.786,603.899,0,0,0,0,0,0,0,0,0,0,0,0
55,0,0,459.655,559.681,486.156,418.423,727.525,389.111,0,0,456.72,715.689,612.689,786.446,1036.56,839.361,871.706,547.917,918.8,506.749,0,0,0,0,857.033,609.757,0,0,0,0,0,0,315.347,659.731,350.79,506.725,312.499,621.474,0,0,0,0,0,0,0,0,0,0,0,0
56,0,0,465.578,568.576,503.698,421.396,809.95,386.172,998.264,389.029,462.619,706.872,618.558,786.444,1021.75,839.296,895.23,512.638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.521,515.576,315.376,636.219,0,0,0,0,0,0,0,0,0,0,0,0
57,0,0,480.256,568.57,518.524,412.66,745.131,400.81,0,0,474.383,715.676,627.452,783.336,0,0,871.73,556.758,904.06,506.722,1216.04,500.847,0,0,868.786,615.62,0,0,0,0,0,0,333.124,656.828,377.252,521.421,336.041,627.427,0,0,0,0,0,0,0,0,0,0,0,0
58,0,0,483.282,565.601,524.322,427.261,730.452,409.606,912.934,406.565,483.128,715.683,656.829,786.301,809.897,812.831,989.407,586.204,974.694,650.955,1233.69,509.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.845,645.143,0,0,0,0,0,0,0,0,0,0,0,0
59,0,0,503.719,571.509,530.248,436.065,727.47,412.632,895.247,412.483,495.012,718.64,659.782,786.386,809.951,812.772,921.738,533.236,0,0,0,0,0,0,948.199,492.037,1239.6,509.759,1463.3,530.251,0,0,0,0,0,0,356.62,650.984,0,0,0,0,0,0,0,0,0,0,0,0
60,0,0,506.822,577.427,536.149,444.965,762.746,430.108,895.283,418.443,503.732,715.676,677.437,786.465,0,0,951.167,615.622,927.625,674.542,1201.31,695.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.385,665.691,0,0,0,0,0,0,0,0,0,0,0,0
61,0,0,527.251,586.203,550.793,450.777,859.834,433.05,1030.65,462.584,530.25,742.255,689.235,789.427,1060.07,853.954,951.158,577.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377.244,674.554,0,0,0,0,0,0,0,0,0,0,0,0
62,0,0,527.408,586.217,553.935,456.7,786.354,444.983,880.499,439.024,527.256,733.36,692.211,792.322,1092.4,851.055,945.284,636.228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403.708,668.546,0,0,0,0,0,0,0,0,0,0,0,0
63,0,0,533.305,603.895,553.905,468.49,868.796,453.665,1001.21,483.132,533.205,739.217,715.682,801.077,0,0,936.446,621.542,954.149,580.345,1192.51,515.573,0,0,915.871,692.148,0,0,0,0,0,0,0,0,450.839,574.41,394.862,671.608,0,0,0,0,0,0,0,0,0,0,0,0
64,0,0,547.851,615.589,568.529,480.196,865.776,456.826,989.428,486.227,547.939,748.117,698.087,806.991,0,0,915.856,600.921,942.325,562.682,1177.77,544.992,0,0,907.041,692.187,0,0,0,0,0,0,0,0,453.735,574.488,391.966,668.623,0,0,0,0,0,0,0,0,0,0,0,0
65,0,0,547.979,615.609,577.312,483.2,862.933,465.561,992.376,497.895,539.144,739.242,689.149,810.023,1051.29,854.01,954.117,630.366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.485,680.4,0,0,0,0,0,0,0,0,0,0,0,0
66,0,0,556.835,633.289,583.228,489.079,856.978,480.299,974.676,495.011,553.877,745.155,698.118,812.923,886.406,845.182,904.02,609.736,915.833,559.718,0,0,0,0,901.132,689.219,0,0,0,0,0,0,0,0,0,0,430.182,680.411,0,0,0,0,0,0,0,0,0,0,0,0
67,0,0,568.524,633.304,589.183,503.73,868.729,483.192,995.302,503.891,556.787,762.872,718.626,821.721,1045.35,859.927,962.937,645.057,968.831,600.887,1236.68,577.364,0,0,951.125,695.105,0,0,0,0,0,0,0,0,477.352,600.942,427.307,683.341,0,0,0,0,0,0,0,0,0,0,0,0
68,0,0,571.54,645.07,597.97,506.858,857.068,494.999,983.536,506.797,562.7,768.703,715.642,827.545,0,0,954.146,633.292,968.805,594.991,1236.68,583.297,0,0,939.414,686.29,1171.92,789.289,0,0,0,0,0,0,480.304,618.589,433.125,695.131,0,0,0,0,0,0,0,0,0,0,0,0
69,0,0,577.437,662.765,597.937,524.424,859.946,503.773,992.39,518.55,577.335,789.258,721.589,830.44,0,0,930.565,618.581,954.125,597.963,1127.75,533.225,0,0,942.329,686.259,1163.03,798.122,0,0,0,0,0,0,483.207,621.488,436.05,712.739,0,0,0,0,0,0,0,0,0,0,0,0
70,0,0,580.402,665.652,606.819,527.253,859.88,506.703,1013,527.359,580.269,786.26,721.588,833.337,0,0,960.007,639.15,974.697,600.882,1351.44,597.868,1734.13,536.137,948.242,689.218,1351.51,597.968,0,0,0,0,0,0,483.184,621.5,436.084,712.801,0,0,0,0,0,0,0,0,0,0,0,0
71,0,0,583.243,668.58,606.763,530.372,877.548,506.903,1071.82,512.603,577.494,786.394,733.384,833.463,1033.63,859.826,971.76,645.048,986.494,603.833,1336.7,606.8,1716.42,550.741,948.219,715.716,1348.45,612.719,1707.63,550.807,0,0,0,0,492.063,633.314,441.984,715.637,0,0,0,0,1731.21,550.947,1751.75,550.844,0,0,1742.88,550.903
72,0,0,589.179,668.655,606.807,542.059,862.877,509.678,1068.94,518.537,580.299,786.412,718.627,833.524,871.731,857.084,930.592,659.767,957.041,624.458,1372.08,595.039,1684.12,553.864,912.916,733.383,0,0,0,0,0,0,0,0,494.949,621.522,456.692,715.646,0,0,0,0,0,0,1731.17,547.943,1725.19,571.42,1707.62,556.819
73,0,0,592.107,674.478,606.87,550.873,883.536,521.411,0,0,580.375,780.448,721.619,833.558,0,0,909.976,650.951,936.443,618.556,1389.71,597.915,1681.08,565.592,901.095,709.831,0,0,0,0,0,0,0,0,503.791,627.483,456.745,712.697,0,0,0,0,0,0,0,0,0,0,1695.83,574.376
74,0,0,597.846,677.506,615.607,553.848,883.507,521.399,1036.53,518.508,592.068,789.271,727.516,836.322,0,0,907.028,656.869,921.752,612.704,927.562,574.432,1201.35,506.744,901.142,718.662,1386.79,715.746,0,0,0,0,0,0,506.803,630.363,468.467,724.605,0,0,0,0,0,0,0,0,0,0,0,0
75,0,0,600.849,674.465,618.602,553.822,889.325,518.518,1080.7,527.293,597.942,789.318,718.749,833.446,0,0,921.756,668.66,939.408,624.53,924.704,577.307,1295.51,509.644,907.047,724.529,0,0,0,0,0,0,0,0,512.649,630.354,480.197,727.446,0,0,0,0,0,0,0,0,0,0,0,0
76,0,0,601.055,677.421,624.506,556.734,895.255,521.468,1024.7,527.304,598.019,786.409,733.332,836.291,1001.21,856.931,892.317,665.679,927.62,624.428,927.71,577.448,1280.81,509.721,907.051,721.592,0,0,0,0,0,0,0,0,515.527,624.612,480.193,718.732,0,0,0,0,0,0,0,0,0,0,0,0
77,0,0,609.776,680.403,627.447,559.719,904.039,518.482,1024.78,524.411,600.953,786.39,739.335,836.436,1021.74,856.884,907.01,674.514,930.593,624.501,933.493,580.391,0,0,909.937,739.208,0,0,0,0,0,0,0,0,524.416,627.417,483.297,718.698,0,0,0,0,0,0,0,0,0,0,0,0
78,0,0,612.705,683.317,630.414,568.531,839.341,539.093,1024.72,524.374,600.952,786.307,745.174,836.323,930.523,859.884,909.972,651.018,927.607,609.767,0,0,0,0,910.019,727.449,0,0,0,0,0,0,0,0,527.458,633.339,494.996,721.649,0,0,0,0,0,0,0,0,0,0,0,0
79,0,0,621.539,680.413,639.223,568.508,839.332,545.016,1027.71,524.325,612.708,786.349,745.195,833.527,1021.77,845.181,918.799,648.052,936.457,609.743,1236.65,639.15,1607.54,645.038,909.954,712.771,1348.48,627.432,1610.48,645.017,0,0,0,0,533.202,645.026,503.852,727.49,1695.81,665.623,0,0,0,0,0,0,0,0,1681.09,698.045
80,0,0,624.578,686.253,642.153,574.379,865.809,533.247,1071.91,509.76,621.613,786.376,756.861,836.285,998.252,851.044,924.668,647.962,933.486,601.004,0,0,0,0,921.747,718.675,0,0,0,0,0,0,0,0,545.01,645.078,515.558,727.517,0,0,0,0,0,0,0,0,0,0,0,0
81,0,0,627.419,686.304,645.113,574.495,851.101,547.848,1060.07,512.609,624.37,786.307,762.824,833.473,945.286,851.051,968.814,686.24,983.569,656.84,1163.07,615.621,0,0,954.16,739.213,1351.41,700.999,1678.12,695.12,0,0,0,0,550.986,659.78,527.292,739.127,1728.21,692.072,1728.09,692.152,0,0,0,0,0,0,0,0
82,0,0,636.203,689.165,648.099,577.277,845.224,550.757,1013.01,506.789,630.319,786.41,765.684,833.365,954.092,839.373,974.687,674.509,989.426,639.199,1171.94,615.619,0,0,962.938,721.586,1189.52,759.779,1672.24,695.159,0,0,0,0,553.849,665.605,527.341,724.595,0,0,0,0,0,0,0,0,0,0,0,0
83,0,0,647.919,689.206,656.836,577.34,854.044,547.951,1004.18,506.706,645.014,786.291,768.729,830.549,933.552,842.236,907.032,671.498,924.681,618.562,1186.6,618.606,1480.94,642.127,904.122,721.625,1133.64,733.403,0,0,0,0,0,0,565.564,650.96,530.288,727.529,0,0,0,0,0,0,0,0,0,0,0,0
84,0,0,648.138,689.171,665.661,574.522,856.911,550.939,1062.98,509.672,647.962,786.336,877.622,839.298,1001.2,833.34,936.433,656.828,945.252,612.675,1189.56,636.257,1478.01,648.033,930.621,715.673,0,0,0,0,0,0,0,0,574.38,656.869,530.332,721.597,0,0,0,0,0,0,0,0,0,0,0,0
85,0,0,650.982,689.137,668.71,574.522,857.003,553.734,1027.74,515.583,648.133,786.265,783.405,830.414,968.833,833.325,918.782,668.57,930.568,618.539,968.793,506.709,1174.85,530.277,909.961,718.709,1386.77,712.778,1663.43,695.16,0,0,0,0,571.514,650.965,536.191,724.531,0,0,0,0,1695.82,689.2,0,0,0,0,0,0
86,0,0,656.814,680.417,671.685,574.485,857.06,553.876,1004.21,515.535,653.898,774.613,786.262,824.596,906.989,836.395,927.654,680.397,930.562,621.552,0,0,0,0,930.601,736.262,1374.95,645.073,1539.83,651.069,0,0,0,0,577.366,662.678,542.098,721.636,1666.4,633.278,1660.56,633.273,0,0,0,0,0,0,0,0
87,0,0,668.535,680.402,677.496,577.316,860.007,553.871,1001.28,521.488,659.84,771.592,812.839,818.798,1027.72,833.376,930.536,674.499,930.626,621.512,1163.11,636.242,0,0,915.869,736.242,1425.08,715.76,1645.8,703.914,0,0,0,0,586.257,653.893,553.762,724.549,0,0,0,0,0,0,0,0,0,0,0,0
88,0,0,668.722,674.483,686.291,574.432,862.893,553.818,1060.06,509.656,665.693,765.86,798.16,812.969,0,0,951.179,668.64,957.093,624.401,1298.49,642.119,1522.19,653.898,945.293,718.613,1425.14,718.554,1604.53,712.753,0,0,0,0,592.119,647.998,553.745,718.573,0,0,0,0,1616.42,718.6,1589.79,627.378,0,0,1563.33,645.057
89,0,0,671.467,674.581,689.25,574.512,862.929,553.914,1068.92,539.135,665.709,768.659,877.582,827.524,1033.61,833.326,930.582,671.511,945.282,624.417,1127.77,624.511,1336.73,627.449,918.776,730.447,1124.83,730.433,0,0,0,0,0,0,594.972,650.955,553.802,718.685,0,0,0,0,0,0,0,0,0,0,0,0
90,0,0,671.664,671.701,692.23,574.352,868.719,553.857,1074.81,547.962,668.669,765.768,789.274,809.927,0,0,954.127,668.587,968.82,624.459,1160.12,624.475,1522.15,662.767,945.266,718.642,1310.28,627.453,1522.21,653.881,0,0,530.339,718.543,597.987,647.987,553.928,701.053,1563.34,630.385,1560.36,627.524,1542.77,665.635,1563.44,633.352,1560.43,645.056,1548.67,656.847
91,0,0,674.577,671.569,695.111,574.362,874.687,551.013,1048.31,550.996,671.542,762.735,789.271,809.897,1021.85,827.497,957.077,665.64,968.842,624.459,1130.72,621.445,1354.36,624.524,948.191,715.686,1316.14,648.034,1519.31,653.898,0,0,536.129,721.634,597.991,645.083,556.795,715.646,1622.25,650.925,1619.28,647.953,1539.84,668.655,0,0,0,0,0,0
92,562.639,739.323,683.311,674.529,695.255,574.442,877.534,553.901,1048.36,553.773,674.587,762.88,883.499,827.488,1033.6,827.507,971.781,665.705,971.78,624.415,1142.48,621.489,1528.05,671.537,960.025,712.739,1351.46,712.731,1531.02,689.228,0,0,553.821,724.609,603.889,647.953,571.474,703.922,1569.34,624.574,1569.28,624.557,1545.69,712.774,1575.17,624.424,1572.18,642.149,1554.55,700.987
93,568.579,736.348,686.261,671.639,698.127,574.442,880.395,553.877,1042.43,553.804,677.426,762.713,883.492,824.609,1042.35,830.417,965.87,668.595,971.798,624.495,1145.43,621.596,1533.94,659.82,954.164,718.639,1348.5,642.142,1539.77,651.06,0,0,553.926,721.558,609.799,630.387,571.462,700.968,1563.23,653.937,1560.4,650.989,1557.5,650.98,0,0,0,0,1557.45,650.983
94,0,0,692.077,671.644,701.066,574.44,880.56,553.87,1054.19,553.877,689.133,765.717,880.506,818.741,1033.54,827.53,974.736,668.687,977.71,627.451,1260.25,650.933,0,0,968.8,715.729,1348.52,686.266,0,0,0,0,0,0,618.539,624.526,574.421,695.066,0,0,0,0,0,0,0,0,0,0,0,0
95,0,0,692.219,668.711,712.701,574.458,886.409,556.719,1045.26,553.972,689.257,762.716,874.625,815.88,1018.91,821.668,977.666,671.576,980.61,630.389,1319.06,715.745,1519.18,706.848,971.736,718.633,1183.69,739.222,0,0,0,0,0,0,621.443,624.541,574.499,689.258,0,0,0,0,0,0,1539.7,715.651,0,0,1533.92,706.853
96,0,0,695.135,671.599,712.805,577.343,886.425,556.721,1036.51,559.699,692.171,762.81,880.392,815.834,1024.71,827.528,989.453,674.481,989.454,642.119,1295.52,724.507,1513.36,715.789,977.639,718.622,1304.36,730.428,1510.37,715.633,0,0,0,0,621.582,621.522,577.318,692.047,0,0,0,0,0,0,1563.34,645.081,1563.38,653.968,1533.98,718.672
97,0,0,698.017,671.473,715.657,577.321,901.114,556.761,1036.52,565.632,695.131,759.872,883.392,815.833,1024.84,833.348,974.759,674.489,980.586,639.197,1263.17,715.632,1463.29,739.236,965.901,718.629,1336.72,648.064,1504.47,665.675,0,0,0,0,621.594,642.056,580.323,695.071,1507.4,730.435,0,0,1516.34,671.568,0,0,0,0,1510.37,706.888
98,0,0,703.911,674.503,715.779,577.491,886.45,559.708,1021.83,574.3,698.153,762.824,877.554,812.92,1021.84,833.314,977.644,680.412,980.595,639.201,1280.75,715.712,1475.09,718.586,962.967,721.616,1283.74,703.913,1483.92,718.624,0,0,0,0,636.253,624.42,597.973,662.722,1495.78,736.358,0,0,1501.58,715.719,1510.38,724.528,0,0,1507.42,712.727
99,0,0,709.801,671.686,715.801,580.275,904.048,559.708,1024.81,574.461,703.94,762.864,880.421,812.919,1012.94,815.854,977.706,680.415,992.354,639.173,1239.61,712.69,1460.34,724.507,962.971,721.649,1236.73,712.708,1460.33,724.552,0,0,0,0,642.05,624.431,0,0,1495.78,715.735,1495.82,718.689,1492.78,718.726,1507.41,715.715,0,0,1501.58,715.731
100,0,0,706.838,674.479,718.579,580.346,904.151,559.672,1015.92,577.294,703.937,762.871,871.728,812.769,1018.86,830.419,971.75,683.327,974.743,639.164,1233.74,712.724,1457.43,718.709,954.138,724.55,1236.65,715.659,1454.48,721.561,0,0,0,0,639.199,624.438,597.935,686.203,0,0,0,0,1481,715.713,1507.43,698.062,1498.68,701.034,1489.82,715.588
