Frame,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1104.2,650.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065.89,618.546,1118.91,589.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,0,353.726,527.342,400.82,359.568,768.759,321.335,965.922,297.725,353.718,724.523,509.703,795.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,0,0,368.426,492.047,415.501,362.423,771.667,327.226,980.667,297.871,368.417,727.482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,0,386.098,506.714,430.247,359.613,786.308,324.321,977.619,312.4,383.106,733.347,0,0,0,0,798.124,574.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,0,0,386.089,509.687,436.048,362.568,789.241,333.04,980.673,318.402,386.114,718.633,0,0,0,0,859.974,506.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0,0,400.8,533.197,436.184,377.207,795.18,336.073,1045.37,338.958,388.955,706.872,533.241,786.253,0,0,871.696,550.901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.777,624.426,294.775,456.625,224.134,580.366,0,0,0,0,0,0,0,0,0,0,0,0
58,0,0,412.515,527.322,450.819,368.372,792.329,338.998,1018.9,342.058,386.118,639.193,0,0,0,0,936.446,512.627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0,0,415.525,536.159,456.692,383.096,809.806,342.048,948.224,341.918,406.654,703.936,559.719,783.384,0,0,901.121,480.283,906.997,459.687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.429,577.313,0,0,0,0,0,0,0,0,0,0,0,0
60,294.802,645.097,433.07,542.096,462.576,389.059,0,0,0,0,415.526,703.91,568.537,783.415,0,0,924.693,506.752,0,0,0,0,0,0,948.212,462.608,0,0,0,0,0,0,288.905,627.486,0,0,277.167,595.027,0,0,0,0,0,0,0,0,0,0,0,0
61,335.981,645.07,436.047,527.296,477.285,386.012,839.294,362.411,1021.71,385.995,436.172,712.737,550.941,762.845,0,0,898.176,509.692,933.544,489.083,0,0,0,0,0,0,0,0,0,0,0,0,315.392,636.19,0,0,294.873,603.9,0,0,0,0,0,0,0,0,0,0,0,0
62,0,0,456.677,550.828,480.287,403.767,842.289,365.572,0,0,447.834,709.809,595.044,777.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.835,592.061,0,0,0,0,0,0,0,0,0,0,0,0
63,0,0,459.731,536.144,494.955,392.042,839.375,380.188,1027.76,409.653,453.75,689.232,624.515,768.755,0,0,883.514,515.588,906.99,486.163,0,0,0,0,848.178,615.649,0,0,0,0,0,0,0,0,365.384,503.757,312.506,615.629,0,0,0,0,0,0,0,0,0,0,0,0
64,0,0,480.122,550.866,512.597,397.795,856.966,383.162,1045.29,415.523,474.301,715.663,627.477,771.661,795.166,810.011,851.105,580.327,904.076,527.341,0,0,0,0,856.996,648.035,0,0,0,0,0,0,0,0,0,0,327.183,606.84,0,0,0,0,0,0,0,0,0,0,0,0
65,0,0,486.16,553.78,527.312,403.672,856.986,386.174,1039.44,418.406,480.268,698.07,639.206,771.643,827.561,812.885,874.667,597.969,901.106,518.514,904.119,456.729,0,0,845.203,659.791,0,0,0,0,0,0,0,0,389.01,494.998,341.992,627.448,0,0,0,0,0,0,0,0,0,0,0,0
66,0,0,503.771,553.772,530.279,412.668,859.887,400.736,653.868,388.958,500.848,709.758,671.488,783.455,836.418,818.682,889.348,595.046,930.577,533.254,871.692,394.965,1042.39,430.254,886.427,680.373,0,0,0,0,0,0,0,0,400.823,509.682,347.829,621.479,0,0,0,0,0,0,0,0,0,0,1060.08,427.256
67,0,0,506.782,559.726,542.037,415.536,856.923,406.651,1030.67,436.094,506.684,703.971,659.782,777.562,839.321,815.797,889.386,597.979,921.747,530.241,904.1,462.586,0,0,880.524,671.57,0,0,0,0,0,0,0,0,412.549,512.622,365.48,636.19,0,0,0,0,0,0,0,0,0,0,0,0
68,0,0,515.611,568.512,547.912,430.257,857.05,409.672,1021.74,436.009,521.418,709.834,668.532,783.321,854.042,812.929,886.436,615.589,927.636,530.306,901.085,459.584,1051.31,439.054,859.922,671.617,0,0,0,0,0,0,0,0,412.568,509.66,371.403,642.048,0,0,0,0,0,0,0,0,0,0,1077.76,439.061
69,0,0,524.412,571.511,553.793,433.106,859.97,415.445,1036.5,444.909,527.266,718.605,686.241,786.2,836.405,812.884,880.576,600.963,0,0,0,0,0,0,871.712,668.578,0,0,0,0,0,0,0,0,0,0,383.055,642.068,0,0,0,0,0,0,0,0,0,0,0,0
70,0,0,527.288,577.358,553.873,439.051,856.986,421.352,1024.8,441.973,524.404,715.627,671.609,783.404,0,0,889.387,595.043,0,0,0,0,0,0,883.456,662.752,0,0,0,0,0,0,0,0,430.2,533.297,386.068,645.075,0,0,0,0,0,0,0,0,0,0,0,0
71,0,0,533.205,583.24,556.771,453.687,821.632,433.014,1021.82,450.765,530.226,718.588,695.177,786.26,0,0,898.218,597.961,0,0,0,0,0,0,886.451,668.567,0,0,0,0,0,0,0,0,0,0,389.029,645.039,0,0,0,0,0,0,0,0,0,0,0,0
72,0,0,536.173,586.226,556.842,453.789,827.602,433.238,1024.72,450.767,545.005,727.488,706.835,786.369,1024.71,815.753,904.057,597.981,927.621,536.189,1171.9,492.031,0,0,889.375,671.571,0,0,0,0,0,0,0,0,0,0,400.755,656.801,0,0,0,0,0,0,0,0,0,0,0,0
73,0,0,550.77,592.034,565.649,456.723,833.501,436.214,957.056,436.164,547.973,718.651,695.073,783.44,883.487,812.845,892.333,592.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409.673,650.953,0,0,0,0,0,0,0,0,0,0,0,0
74,0,0,550.839,597.951,568.51,462.552,839.285,441.982,1018.85,450.845,550.959,718.684,703.948,786.278,862.903,812.833,886.446,597.977,909.994,533.202,918.804,491.984,1080.69,456.734,883.464,665.697,0,0,0,0,0,0,0,0,0,0,406.649,659.806,0,0,0,0,0,0,0,0,0,0,1104.24,456.663
75,0,0,553.958,603.864,574.377,462.659,836.39,447.923,1024.77,453.665,556.843,718.647,718.664,786.295,974.703,812.888,895.278,589.152,921.722,533.211,0,0,0,0,889.401,668.612,0,0,0,0,0,0,0,0,0,0,421.364,648.022,0,0,0,0,0,0,0,0,0,0,0,0
76,0,0,562.653,606.827,574.423,480.297,842.281,456.596,1027.73,453.676,559.77,718.582,703.943,783.406,862.844,812.791,907.069,577.37,933.505,533.226,1371.95,542.094,1748.79,506.746,907.002,653.906,0,0,0,0,0,0,0,0,462.577,565.593,418.453,656.802,0,0,0,0,0,0,0,0,0,0,1760.58,524.36
77,0,0,568.55,606.856,577.363,480.194,845.23,456.759,1018.84,450.763,571.442,718.736,715.736,786.18,862.874,812.748,915.831,597.959,930.592,547.948,1166.04,556.779,0,0,904.052,671.551,1257.25,645.067,0,0,0,0,0,0,465.593,565.582,415.507,653.904,0,0,0,0,0,0,0,0,0,0,0,0
78,0,0,574.404,606.799,586.234,480.144,845.23,459.53,1021.77,447.877,574.299,718.644,718.597,783.339,853.995,812.779,912.932,574.483,927.667,533.283,1380.87,645.095,1701.66,627.423,907.017,659.774,0,0,0,0,0,0,0,0,0,0,433.146,653.917,0,0,0,0,0,0,1789.97,615.61,1775.25,624.511,0,0
79,0,0,577.401,606.823,595.054,480.218,848.117,459.629,1024.75,453.67,574.456,715.617,712.79,783.319,859.884,809.93,912.903,568.535,927.667,530.304,1445.62,547.971,1666.4,530.225,904.122,597.989,1433.88,542.084,1666.39,524.429,0,0,0,0,483.175,568.578,439.068,648.034,1731.18,503.794,1731.08,497.912,1687.02,527.381,1728.18,506.758,1725.22,518.546,1707.54,527.363
80,0,0,580.373,606.769,597.961,483.12,842.288,459.763,1013,450.795,577.484,715.69,718.666,780.49,871.735,809.849,915.884,580.307,939.417,539.139,1183.66,550.853,1304.32,595.054,909.976,662.742,1163.06,765.744,0,0,0,0,0,0,486.181,571.495,456.7,656.836,0,0,0,0,0,0,0,0,0,0,0,0
81,0,0,586.211,603.864,603.906,483.138,842.282,459.762,1024.73,450.817,583.265,715.606,736.28,783.383,880.501,809.836,924.67,580.31,948.216,547.957,1163.04,562.658,1292.56,595.054,921.722,659.791,1118.89,503.811,1189.62,550.776,0,0,0,0,497.933,556.731,471.445,668.568,0,0,0,0,1189.57,553.836,0,0,0,0,1307.38,589.114
82,0,0,597.856,603.933,618.497,483.109,848.18,462.577,1024.78,444.949,592.078,715.597,733.333,777.536,898.199,806.917,924.667,580.3,942.349,542.031,1133.66,527.347,1292.58,592.054,910.028,656.839,1154.24,759.838,0,0,0,0,0,0,506.672,556.787,465.513,656.846,0,0,0,0,0,0,0,0,0,0,1310.25,580.359
83,0,0,597.981,603.912,618.62,483.274,848.175,465.523,1024.82,444.979,597.908,712.79,724.51,771.624,874.676,798.151,918.818,589.164,930.571,542.083,1086.55,462.6,1283.81,586.199,907.09,665.643,1157.22,671.531,0,0,0,0,0,0,512.669,565.589,477.349,653.901,0,0,0,0,0,0,0,0,0,0,1307.28,580.306
84,0,0,603.842,606.822,624.405,486.156,856.89,462.702,1033.57,450.763,606.777,715.782,742.155,765.734,868.78,789.32,945.248,595.02,957.087,553.859,1118.97,497.912,0,0,927.587,665.617,1189.57,674.553,1204.26,668.538,0,0,0,0,524.381,562.657,486.186,659.766,0,0,0,0,0,0,0,0,0,0,0,0
85,0,0,612.685,601.045,633.31,486.154,856.966,462.608,1036.55,444.941,609.736,712.752,736.335,765.69,898.178,786.334,936.473,600.906,957.056,574.425,1098.34,474.388,0,0,933.545,648.019,1201.29,671.463,0,0,0,0,0,0,527.338,562.632,492.009,653.872,0,0,0,0,0,0,0,0,0,0,0,0
86,0,0,618.502,603.856,639.163,483.303,856.897,459.79,1024.87,436.266,615.608,709.787,745.169,765.708,915.858,783.341,930.61,595.051,945.265,568.555,1101.27,477.314,0,0,930.548,648.048,1183.68,674.51,1380.95,630.329,0,0,0,0,530.285,559.68,497.896,650.979,0,0,0,0,1383.85,630.399,0,0,0,0,0,0
87,0,0,624.481,598.066,645.047,483.217,857.059,459.767,1027.75,436.228,621.551,706.899,753.967,765.655,912.926,774.578,930.582,597.92,945.297,556.799,1166.03,459.594,0,0,930.513,653.907,1168.99,745.205,0,0,0,0,0,0,539.122,568.586,506.739,642.085,0,0,0,0,0,0,0,0,0,0,0,0
88,0,0,627.377,597.971,648.112,483.218,859.859,459.762,1021.7,436.114,621.59,698.115,745.102,756.851,883.444,774.608,930.581,592.08,939.4,550.868,1139.53,483.24,0,0,924.708,645.097,1166.04,742.234,0,0,0,0,0,0,542.075,568.521,506.754,636.233,0,0,0,0,0,0,0,0,0,0,0,0
89,509.721,671.441,630.416,595.083,651.007,483.125,859.875,459.702,1024.66,436.144,624.545,695.098,756.861,756.895,909.965,771.596,945.268,594.996,957.053,545.027,1121.91,480.222,0,0,948.207,659.753,1151.3,736.273,0,0,0,0,506.808,659.771,550.875,556.785,512.63,624.572,0,0,0,0,0,0,0,0,0,0,0,0
90,0,0,636.253,595.021,653.894,480.261,854.009,465.497,1021.86,436.257,630.413,692.23,748.098,742.253,915.83,765.705,942.331,589.141,954.113,553.83,1189.59,553.824,0,0,939.433,636.231,1286.71,568.521,1566.29,550.912,0,0,0,0,553.933,565.618,530.25,642.105,1610.47,524.37,1607.53,521.452,1583.94,550.895,0,0,0,0,0,0
91,0,0,645.091,594.971,662.69,480.237,851.045,462.544,1027.72,439.017,642.154,692.129,762.766,742.08,930.54,762.787,930.596,580.344,930.574,545.027,1289.66,550.951,1548.63,553.851,927.573,648.034,1286.73,565.602,1545.74,553.789,0,0,0,0,556.789,559.723,533.223,639.207,1595.76,527.292,1598.69,524.394,1563.37,553.843,1604.59,524.416,1595.78,533.31,1586.87,547.971
92,0,0,645.037,592.131,665.624,480.159,856.891,459.792,1030.64,439.048,639.212,689.255,756.87,739.151,880.509,756.94,927.673,565.583,939.37,530.306,1160.07,542.035,0,0,927.624,645.104,1389.71,630.376,1613.4,630.375,0,0,0,0,562.682,571.472,530.343,639.172,0,0,0,0,1625.2,627.383,0,0,0,0,0,0
93,0,0,648.018,592.089,668.62,477.344,860.028,459.677,1024.68,439.154,645.008,689.178,762.903,739.108,965.907,751.019,918.815,574.442,936.47,539.096,1157.17,533.286,1560.33,547.931,907.073,642.143,1324.94,621.537,1589.9,645.047,0,0,0,0,574.365,571.468,530.321,642.131,0,0,0,0,1604.55,644.963,1563.33,598.071,1554.52,589.171,1592.76,530.159
94,0,0,653.861,586.247,671.496,480.128,860.057,459.646,1027.72,442.066,647.98,689.139,848.174,745.094,998.26,745.125,927.64,574.455,942.361,530.306,1163.02,527.368,0,0,924.65,639.161,1333.81,539.103,1545.72,550.751,0,0,0,0,574.491,574.358,530.369,633.358,1601.61,527.24,1601.64,524.438,1566.37,556.756,0,0,0,0,0,0
95,0,0,662.742,586.234,674.563,477.33,865.772,459.561,1021.87,442.037,650.989,680.387,853.999,745.141,998.198,745.134,918.803,568.518,927.566,518.476,0,0,0,0,910.045,624.54,974.721,695.065,0,0,0,0,0,0,577.338,559.686,536.164,621.618,0,0,0,0,0,0,0,0,0,0,0,0
96,0,0,665.591,583.302,674.6,480.104,860.035,459.677,1015.94,444.973,653.898,680.37,839.332,742.085,989.423,742.242,927.613,577.355,936.496,530.3,1351.43,547.943,1563.24,553.889,921.735,642.147,1360.29,542.038,1557.48,553.853,0,0,0,0,580.343,530.365,542.095,627.366,1598.66,524.443,1601.66,524.349,1563.3,586.187,1601.62,524.357,1595.74,533.174,1563.42,600.962
97,542.074,647.959,668.654,580.273,686.311,477.212,871.705,459.565,1024.78,450.757,662.74,674.468,789.234,727.481,0,0,915.854,568.568,924.648,524.349,1092.43,492.009,1113.08,468.471,915.877,627.381,0,0,0,0,0,0,536.173,633.324,594.98,539.1,550.896,601.014,0,0,0,0,0,0,1136.58,436.162,1130.76,442.009,1142.56,477.299
98,553.765,645.147,671.502,580.32,692.094,474.347,877.575,459.547,1048.34,456.594,659.824,674.491,851.097,739.321,1001.33,742.168,951.171,577.44,959.989,536.218,1142.5,536.208,0,0,945.294,624.419,1189.53,645.095,1554.54,636.22,0,0,536.156,627.541,592.133,550.936,553.879,618.517,0,0,0,0,1586.82,621.533,0,0,0,0,0,0
99,553.791,645.004,674.469,577.402,692.21,477.303,924.608,456.565,1065.96,459.741,668.578,668.672,856.875,739.218,1001.26,739.327,977.627,586.208,992.367,544.966,1283.77,547.941,0,0,965.85,633.286,1192.52,647.995,0,0,0,0,536.222,624.602,597.858,550.888,553.942,609.749,0,0,0,0,0,0,0,0,0,0,0,0
100,0,0,677.41,580.301,692.25,480.166,921.758,456.761,1057.16,462.558,668.73,671.667,859.83,739.111,998.301,739.318,951.138,574.436,948.212,530.288,1380.9,533.196,1563.3,550.934,945.296,639.135,1157.16,645.014,0,0,0,0,0,0,600.889,542.091,562.666,612.736,0,0,0,0,0,0,1539.78,662.678,1536.9,651.017,1589.94,533.339
101,571.403,639.134,686.25,580.309,698.073,477.33,892.34,459.635,1054.2,471.448,674.522,674.54,859.961,736.329,1007.07,742.133,927.639,574.435,930.639,530.382,1124.85,506.757,1133.6,492.052,921.749,639.155,1166.01,645.144,0,0,0,0,559.709,624.56,603.923,547.903,574.376,600.992,0,0,0,0,0,0,0,0,0,0,1142.49,494.941
102,574.401,636.195,686.214,580.394,695.255,480.351,886.474,462.57,1042.39,483.171,674.455,671.677,859.984,736.241,1012.96,742.15,968.806,598.039,974.718,556.794,1160.14,542.051,0,0,957.023,642.121,1219.01,624.435,1475.1,624.491,0,0,565.637,624.489,615.632,533.199,574.491,598.066,0,0,0,0,1492.76,624.564,0,0,0,0,0,0
103,0,0,692.211,580.265,709.862,480.218,895.268,468.47,1060.05,483.191,680.425,677.423,862.864,736.201,1015.88,739.354,939.385,580.353,936.461,542.093,1186.61,524.379,0,0,933.509,642.083,1207.21,633.298,1445.68,630.363,0,0,0,0,618.559,547.879,580.325,603.862,0,0,0,0,1469.26,630.417,0,0,0,0,0,0
